DBH,H,WD,Continent,S,SS,AGB,Rainfall,OldGrowth,ForestType,DryMonths,Altitude,SP
17.5,13.5,0.54,Africa,Madagascar5,madagascar,149.27,,,,,,7
25.0,14.0,0.55,Africa,Madagascar5,madagascar,178.11,,,,,,6
28.0,17.0,0.53,Africa,Madagascar5,madagascar,318.58,,,,,,8
36.0,23.0,0.54,Africa,Madagascar5,madagascar,734.96,,,,,,7
6.0,11.3,0.52,Africa,Madagascar5,madagascar,12.0,,,,,,11
7.0,9.5,0.57,Africa,Madagascar5,madagascar,13.37,,,,,,9
7.0,11.5,0.55,Africa,Madagascar5,madagascar,22.98,,,,,,6
16.0,16.0,0.56,Africa,Madagascar5,madagascar,157.93,,,,,,5
17.5,15.0,0.55,Africa,Madagascar5,madagascar,118.39,,,,,,6
8.5,9.0,0.68,Africa,Madagascar5,madagascar,26.14,,,,,,56
6.0,8.0,0.7,Africa,Madagascar5,madagascar,10.08,,,,,,39
6.5,8.0,0.64,Africa,Madagascar5,madagascar,15.35,,,,,,38
7.0,8.5,0.64,Africa,Madagascar5,madagascar,12.28,,,,,,38
17.0,14.5,0.7,Africa,Madagascar5,madagascar,137.03,,,,,,39
17.0,17.5,0.69,Africa,Madagascar5,madagascar,179.58,,,,,,32
17.0,18.0,0.7,Africa,Madagascar5,madagascar,188.95,,,,,,39
30.0,20.0,0.69,Africa,Madagascar5,madagascar,538.71,,,,,,32
32.0,19.0,0.7,Africa,Madagascar5,madagascar,518.7,,,,,,39
36.0,21.0,0.64,Africa,Madagascar5,madagascar,1062.26,,,,,,38
7.5,7.0,0.57,Africa,Madagascar5,madagascar,17.88,,,,,,9
30.0,8.0,0.6,Africa,Madagascar5,madagascar,331.64,,,,,,14
11.9,20.8,0.63,Asia,Malaysia,malaysia,99.73,2054.0,1.0,Moist,1,100,4
13.8,21.4,0.58,Asia,Malaysia,malaysia,136.47,2054.0,1.0,Moist,1,100,12
12.1,16.5,0.6,Asia,Malaysia,malaysia,98.49,2054.0,1.0,Moist,1,100,14
10.0,12.0,0.54,Asia,Malaysia,malaysia,32.7,2054.0,1.0,Moist,1,100,7
10.7,14.3,0.52,Asia,Malaysia,malaysia,38.89,2054.0,1.0,Moist,1,100,11
10.7,13.5,0.48,Asia,Malaysia,malaysia,34.63,2054.0,1.0,Moist,1,100,26
20.7,26.0,0.62,Asia,Malaysia,malaysia,375.52,2054.0,1.0,Moist,1,100,35
10.0,16.3,0.62,Asia,Malaysia,malaysia,62.8,2054.0,1.0,Moist,1,100,35
20.6,24.2,0.55,Asia,Malaysia,malaysia,277.47,2054.0,1.0,Moist,1,100,6
48.2,47.5,0.62,Asia,Malaysia,malaysia,3459.77,2054.0,1.0,Moist,1,100,35
77.9,50.0,0.6,Asia,Malaysia,malaysia,9836.28,2054.0,1.0,Moist,1,100,14
12.4,21.2,0.56,Asia,Malaysia,malaysia,116.0,2054.0,1.0,Moist,1,100,5
43.0,31.5,0.59,Asia,Malaysia,malaysia,1739.43,2054.0,1.0,Moist,1,100,36
15.7,17.2,0.51,Asia,Malaysia,malaysia,121.69,2054.0,1.0,Moist,1,100,10
11.9,19.2,0.58,Asia,Malaysia,malaysia,71.81,2054.0,1.0,Moist,1,100,12
13.6,18.0,0.61,Asia,Malaysia,malaysia,116.78,2054.0,1.0,Moist,1,100,40
28.2,24.6,0.6,Asia,Malaysia,malaysia,733.6,2054.0,1.0,Moist,1,100,14
32.9,27.8,0.56,Asia,Malaysia,malaysia,1164.79,2054.0,1.0,Moist,1,100,5
13.5,18.5,0.63,Asia,Malaysia,malaysia,136.75,2054.0,1.0,Moist,1,100,4
37.2,34.4,0.57,Asia,Malaysia,malaysia,1265.64,2054.0,1.0,Moist,1,100,9
10.9,16.9,0.6,Asia,Malaysia,malaysia,39.02,2054.0,1.0,Moist,1,100,14
21.7,22.7,0.56,Asia,Malaysia,malaysia,316.45,2054.0,1.0,Moist,1,100,5
35.9,27.9,0.65,Asia,Malaysia,malaysia,1056.26,2054.0,1.0,Moist,1,100,37
13.9,21.1,0.6,Asia,Malaysia,malaysia,112.82,2054.0,1.0,Moist,1,100,14
45.7,37.2,0.55,Asia,Malaysia,malaysia,2047.75,2054.0,1.0,Moist,1,100,6
21.4,24.8,0.57,Asia,Malaysia,malaysia,374.85,2054.0,1.0,Moist,1,100,9
101.6,57.5,0.64,Asia,Malaysia,malaysia,17115.17,2054.0,1.0,Moist,1,100,38
9.7,17.4,0.64,Asia,Malaysia,malaysia,56.13,2054.0,1.0,Moist,1,100,38
12.9,16.3,0.63,Asia,Malaysia,malaysia,81.91,2054.0,1.0,Moist,1,100,4
14.0,15.0,0.59,Asia,Malaysia,malaysia,127.7,2054.0,1.0,Moist,1,100,36
66.7,42.0,0.57,Asia,Malaysia,malaysia,6297.34,2054.0,1.0,Moist,1,100,9
5.0,10.0,0.54,Asia,Malaysia,malaysia,6.06,2054.0,1.0,Moist,1,100,7
5.0,9.1,0.59,Asia,Malaysia,malaysia,6.14,2054.0,1.0,Moist,1,100,36
5.0,6.3,0.54,Asia,Malaysia,malaysia,4.75,2054.0,1.0,Moist,1,100,7
5.0,8.3,0.8,Asia,Malaysia,malaysia,9.97,2054.0,1.0,Moist,1,100,55
5.0,10.0,0.39,Asia,Malaysia,malaysia,6.24,2054.0,1.0,Moist,1,100,19
5.1,6.5,0.72,Asia,Malaysia,malaysia,6.65,2054.0,1.0,Moist,1,100,34
5.1,10.0,0.59,Asia,Malaysia,malaysia,10.41,2054.0,1.0,Moist,1,100,36
5.1,5.8,0.56,Asia,Malaysia,malaysia,8.31,2054.0,1.0,Moist,1,100,5
5.2,8.8,0.55,Asia,Malaysia,malaysia,6.93,2054.0,1.0,Moist,1,100,6
5.2,10.0,0.52,Asia,Malaysia,malaysia,8.84,2054.0,1.0,Moist,1,100,11
5.3,7.5,0.51,Asia,Malaysia,malaysia,5.86,2054.0,1.0,Moist,1,100,10
5.3,10.0,0.61,Asia,Malaysia,malaysia,11.41,2054.0,1.0,Moist,1,100,40
5.4,10.6,0.61,Asia,Malaysia,malaysia,8.71,2054.0,1.0,Moist,1,100,40
5.4,11.7,0.65,Asia,Malaysia,malaysia,10.52,2054.0,1.0,Moist,1,100,37
5.4,9.5,0.58,Asia,Malaysia,malaysia,8.4,2054.0,1.0,Moist,1,100,12
5.5,9.7,0.59,Asia,Malaysia,malaysia,10.58,2054.0,1.0,Moist,1,100,36
5.5,8.6,0.54,Asia,Malaysia,malaysia,9.68,2054.0,1.0,Moist,1,100,7
5.5,8.4,0.54,Asia,Malaysia,malaysia,11.49,2054.0,1.0,Moist,1,100,7
5.5,7.7,0.48,Asia,Malaysia,malaysia,12.21,2054.0,1.0,Moist,1,100,26
5.6,8.8,0.46,Asia,Malaysia,malaysia,6.59,2054.0,1.0,Moist,1,100,27
5.7,10.0,0.53,Asia,Malaysia,malaysia,8.16,2054.0,1.0,Moist,1,100,8
5.8,8.0,0.56,Asia,Malaysia,malaysia,6.27,2054.0,1.0,Moist,1,100,5
5.8,9.9,0.58,Asia,Malaysia,malaysia,10.74,2054.0,1.0,Moist,1,100,12
5.8,10.4,0.65,Asia,Malaysia,malaysia,12.81,2054.0,1.0,Moist,1,100,37
5.8,9.9,0.58,Asia,Malaysia,malaysia,11.98,2054.0,1.0,Moist,1,100,12
5.9,11.2,0.72,Asia,Malaysia,malaysia,14.2,2054.0,1.0,Moist,1,100,34
5.9,7.7,0.51,Asia,Malaysia,malaysia,11.48,2054.0,1.0,Moist,1,100,10
6.0,12.5,0.61,Asia,Malaysia,malaysia,15.29,2054.0,1.0,Moist,1,100,40
6.0,9.3,0.61,Asia,Malaysia,malaysia,11.6,2054.0,1.0,Moist,1,100,40
6.1,10.0,0.62,Asia,Malaysia,malaysia,14.92,2054.0,1.0,Moist,1,100,35
6.1,10.6,0.56,Asia,Malaysia,malaysia,15.84,2054.0,1.0,Moist,1,100,5
6.2,12.2,0.62,Asia,Malaysia,malaysia,11.96,2054.0,1.0,Moist,1,100,35
6.2,8.6,0.59,Asia,Malaysia,malaysia,10.21,2054.0,1.0,Moist,1,100,36
6.2,8.5,0.55,Asia,Malaysia,malaysia,9.56,2054.0,1.0,Moist,1,100,6
6.2,8.7,0.72,Asia,Malaysia,malaysia,14.7,2054.0,1.0,Moist,1,100,34
6.3,9.2,0.63,Asia,Malaysia,malaysia,13.69,2054.0,1.0,Moist,1,100,4
6.3,8.7,0.64,Asia,Malaysia,malaysia,15.7,2054.0,1.0,Moist,1,100,38
6.5,10.6,0.62,Asia,Malaysia,malaysia,14.43,2054.0,1.0,Moist,1,100,35
6.5,7.1,0.48,Asia,Malaysia,malaysia,9.81,2054.0,1.0,Moist,1,100,26
6.6,12.7,0.66,Asia,Malaysia,malaysia,18.64,2054.0,1.0,Moist,1,100,43
6.7,9.5,0.59,Asia,Malaysia,malaysia,12.43,2054.0,1.0,Moist,1,100,36
6.9,7.0,0.57,Asia,Malaysia,malaysia,11.79,2054.0,1.0,Moist,1,100,9
7.0,11.2,0.63,Asia,Malaysia,malaysia,17.24,2054.0,1.0,Moist,1,100,4
7.1,12.6,0.59,Asia,Malaysia,malaysia,18.18,2054.0,1.0,Moist,1,100,36
7.2,9.6,0.66,Asia,Malaysia,malaysia,19.81,2054.0,1.0,Moist,1,100,43
7.2,10.8,0.59,Asia,Malaysia,malaysia,27.62,2054.0,1.0,Moist,1,100,36
7.3,10.6,0.46,Asia,Malaysia,malaysia,9.96,2054.0,1.0,Moist,1,100,27
7.4,11.5,0.61,Asia,Malaysia,malaysia,17.07,2054.0,1.0,Moist,1,100,40
7.4,9.8,0.47,Asia,Malaysia,malaysia,16.17,2054.0,1.0,Moist,1,100,42
7.5,11.5,0.66,Asia,Malaysia,malaysia,21.72,2054.0,1.0,Moist,1,100,43
7.7,10.8,0.49,Asia,Malaysia,malaysia,16.88,2054.0,1.0,Moist,1,100,24
7.8,10.0,0.66,Asia,Malaysia,malaysia,23.74,2054.0,1.0,Moist,1,100,43
8.2,10.7,0.4,Asia,Malaysia,malaysia,15.87,2054.0,1.0,Moist,1,100,15
8.4,12.4,0.68,Asia,Malaysia,malaysia,36.02,2054.0,1.0,Moist,1,100,56
8.6,9.6,0.41,Asia,Malaysia,malaysia,17.3,2054.0,1.0,Moist,1,100,22
9.2,12.8,0.6,Asia,Malaysia,malaysia,44.56,2054.0,1.0,Moist,1,100,14
9.3,10.6,0.52,Asia,Malaysia,malaysia,29.07,2054.0,1.0,Moist,1,100,11
9.4,15.6,0.61,Asia,Malaysia,malaysia,44.18,2054.0,1.0,Moist,1,100,40
9.7,13.0,0.58,Asia,Malaysia,malaysia,36.4,2054.0,1.0,Moist,1,100,12
9.9,17.5,0.66,Asia,Malaysia,malaysia,70.05,2054.0,1.0,Moist,1,100,43
10.0,12.8,0.41,Asia,Malaysia,malaysia,28.39,2054.0,1.0,Moist,1,100,22
10.1,17.2,0.56,Asia,Malaysia,malaysia,40.97,2054.0,1.0,Moist,1,100,5
10.8,12.3,0.45,Asia,Malaysia,malaysia,28.67,2054.0,1.0,Moist,1,100,28
10.9,11.1,0.64,Asia,Malaysia,malaysia,33.77,2054.0,1.0,Moist,1,100,38
11.0,12.1,0.53,Asia,Malaysia,malaysia,41.18,2054.0,1.0,Moist,1,100,8
12.0,19.3,0.69,Asia,Malaysia,malaysia,100.67,2054.0,1.0,Moist,1,100,32
12.3,16.6,0.61,Asia,Malaysia,malaysia,80.49,2054.0,1.0,Moist,1,100,40
12.4,12.4,0.59,Asia,Malaysia,malaysia,58.76,2054.0,1.0,Moist,1,100,36
12.4,15.8,0.65,Asia,Malaysia,malaysia,87.03,2054.0,1.0,Moist,1,100,37
14.1,15.0,0.66,Asia,Malaysia,malaysia,123.37,2054.0,1.0,Moist,1,100,43
16.2,20.0,0.77,Asia,Malaysia,malaysia,229.2,2054.0,1.0,Moist,1,100,52
18.2,24.0,0.65,Asia,Malaysia,malaysia,255.76,2054.0,1.0,Moist,1,100,37
18.4,23.2,0.73,Asia,Malaysia,malaysia,237.59,2054.0,1.0,Moist,1,100,33
20.1,24.0,0.64,Asia,Malaysia,malaysia,269.98,2054.0,1.0,Moist,1,100,38
21.3,26.3,0.68,Asia,Malaysia,malaysia,400.12,2054.0,1.0,Moist,1,100,56
21.3,24.4,0.68,Asia,Malaysia,malaysia,434.01,2054.0,1.0,Moist,1,100,56
22.2,28.0,0.73,Asia,Malaysia,malaysia,396.51,2054.0,1.0,Moist,1,100,33
27.6,31.6,0.61,Asia,Malaysia,malaysia,665.03,2054.0,1.0,Moist,1,100,40
28.9,27.8,0.57,Asia,Malaysia,malaysia,719.17,2054.0,1.0,Moist,1,100,9
29.0,25.9,0.6,Asia,Malaysia,malaysia,577.0,2054.0,1.0,Moist,1,100,14
33.0,30.0,0.72,Asia,Malaysia,malaysia,941.31,2054.0,1.0,Moist,1,100,34
34.2,33.3,0.56,Asia,Malaysia,malaysia,650.75,2054.0,1.0,Moist,1,100,5
37.5,31.0,0.75,Asia,Malaysia,malaysia,1543.03,2054.0,1.0,Moist,1,100,59
39.6,28.0,0.65,Asia,Malaysia,malaysia,1563.88,2054.0,1.0,Moist,1,100,37
40.5,31.2,0.59,Asia,Malaysia,malaysia,1014.92,2054.0,1.0,Moist,1,100,36
41.2,34.5,0.61,Asia,Malaysia,malaysia,1449.59,2054.0,1.0,Moist,1,100,40
55.6,42.5,0.65,Asia,Malaysia,malaysia,4363.15,2054.0,1.0,Moist,1,100,37
63.0,48.9,0.73,Asia,Malaysia,malaysia,4874.82,2054.0,1.0,Moist,1,100,33
89.0,48.0,0.6,Asia,Malaysia,malaysia,14062.9,2054.0,1.0,Moist,1,100,14
91.8,41.4,0.69,Asia,Malaysia,malaysia,13666.71,2054.0,1.0,Moist,1,100,32
10.9,15.0,0.52,Asia,Malaysia,malaysia,48.34,2054.0,1.0,Moist,1,100,11
26.2,28.7,0.56,Asia,Malaysia,malaysia,545.38,2054.0,1.0,Moist,1,100,5
52.8,36.1,0.6,Asia,Malaysia,malaysia,2821.98,2054.0,1.0,Moist,1,100,14
53.2,34.9,0.63,Asia,Malaysia,malaysia,3874.86,2054.0,1.0,Moist,1,100,4
18.9,24.9,0.59,Asia,Malaysia,malaysia,333.93,2054.0,1.0,Moist,1,100,36
57.9,46.8,0.58,Asia,Malaysia,malaysia,3092.12,2054.0,1.0,Moist,1,100,12
20.1,23.9,0.61,Asia,Malaysia,malaysia,380.76,2054.0,1.0,Moist,1,100,40
24.5,25.0,0.61,Asia,Malaysia,malaysia,595.69,2054.0,1.0,Moist,1,100,40
38.2,30.0,0.54,Asia,Malaysia,malaysia,1305.75,2054.0,1.0,Moist,1,100,7
22.8,27.3,0.63,Asia,Malaysia,malaysia,306.2,2054.0,1.0,Moist,1,100,4
46.1,32.5,0.58,Asia,Malaysia,malaysia,1608.99,2054.0,1.0,Moist,1,100,12
12.6,13.6,0.54,Asia,Malaysia,malaysia,78.88,2054.0,1.0,Moist,1,100,7
15.6,12.0,0.56,Asia,Malaysia,malaysia,97.51,2054.0,1.0,Moist,1,100,5
38.5,38.4,0.59,Asia,Malaysia,malaysia,1110.11,2054.0,1.0,Moist,1,100,36
42.0,35.0,0.54,Asia,Malaysia,malaysia,1168.07,2054.0,1.0,Moist,1,100,7
32.9,28.8,0.59,Asia,Malaysia,malaysia,1136.46,2054.0,1.0,Moist,1,100,36
39.2,33.9,0.48,Asia,Malaysia,malaysia,1030.9,2054.0,1.0,Moist,1,100,26
60.1,39.5,0.63,Asia,Malaysia,malaysia,4541.26,2054.0,1.0,Moist,1,100,4
30.4,28.7,0.66,Asia,Malaysia2,malaysia,907.3,,,,,,43
11.3,16.9,0.62,Asia,Malaysia2,malaysia,69.05,,,,,,35
6.2,9.5,0.63,Asia,Malaysia2,malaysia,14.63,,,,,,4
7.2,12.6,0.55,Asia,Malaysia2,malaysia,16.45,,,,,,6
6.3,12.2,0.67,Asia,Malaysia2,malaysia,18.22,,,,,,29
66.7,40.4,0.74,Asia,Malaysia2,malaysia,6172.0,,,,,,30
13.7,20.3,0.73,Asia,Malaysia2,malaysia,181.11,,,,,,33
7.5,14.5,0.51,Asia,Malaysia2,malaysia,20.32,,,,,,10
6.3,12.3,0.61,Asia,Malaysia2,malaysia,13.39,,,,,,40
5.9,13.2,0.46,Asia,Malaysia2,malaysia,10.54,,,,,,27
10.2,14.9,0.46,Asia,Malaysia2,malaysia,42.84,,,,,,27
5.8,7.9,0.76,Asia,Malaysia2,malaysia,6.83,,,,,,31
9.4,11.5,0.61,Asia,Malaysia2,malaysia,33.62,,,,,,40
53.0,46.2,0.76,Asia,Malaysia2,malaysia,5810.9,,,,,,31
5.9,10.6,0.67,Asia,Malaysia2,malaysia,11.8,,,,,,29
5.8,10.2,0.61,Asia,Malaysia2,malaysia,13.18,,,,,,40
23.0,19.3,0.61,Asia,Malaysia2,malaysia,557.42,,,,,,40
26.1,25.8,0.59,Asia,Malaysia2,malaysia,726.18,,,,,,36
27.7,28.5,0.59,Asia,Malaysia2,malaysia,908.6,,,,,,36
5.6,7.9,0.63,Asia,Malaysia2,malaysia,9.28,,,,,,4
12.4,15.2,0.58,Asia,Malaysia2,malaysia,132.01,,,,,,12
46.8,35.0,0.57,Asia,Malaysia2,malaysia,2122.9,,,,,,9
13.8,16.2,0.43,Asia,Malaysia2,malaysia,59.75,,,,,,41
21.1,19.0,0.77,Asia,Malaysia2,malaysia,430.2,,,,,,52
5.2,6.5,0.78,Americas,MFrenchG,mfrenchg,7.01,3200.0,1.0,MoistMangrove,2,100,45
5.3,8.1,0.78,Americas,MFrenchG,mfrenchg,8.07,3200.0,1.0,MoistMangrove,2,100,45
5.5,9.0,0.78,Americas,MFrenchG,mfrenchg,12.95,3200.0,1.0,MoistMangrove,2,100,45
6.5,4.4,0.78,Americas,MFrenchG,mfrenchg,5.46,3200.0,1.0,MoistMangrove,2,100,45
6.7,6.0,0.78,Americas,MFrenchG,mfrenchg,13.37,3200.0,1.0,MoistMangrove,2,100,45
6.8,7.8,0.78,Americas,MFrenchG,mfrenchg,14.9,3200.0,1.0,MoistMangrove,2,100,45
8.0,6.9,0.78,Americas,MFrenchG,mfrenchg,18.31,3200.0,1.0,MoistMangrove,2,100,45
9.0,10.0,0.78,Americas,MFrenchG,mfrenchg,40.86,3200.0,1.0,MoistMangrove,2,100,45
10.0,13.7,0.78,Americas,MFrenchG,mfrenchg,54.17,3200.0,1.0,MoistMangrove,2,100,45
13.0,9.4,0.78,Americas,MFrenchG,mfrenchg,71.82,3200.0,1.0,MoistMangrove,2,100,45
15.5,13.0,0.78,Americas,MFrenchG,mfrenchg,87.6,3200.0,1.0,MoistMangrove,2,100,45
19.7,18.0,0.78,Americas,MFrenchG,mfrenchg,203.5,3200.0,1.0,MoistMangrove,2,100,45
19.7,16.0,0.78,Americas,MFrenchG,mfrenchg,191.18,3200.0,1.0,MoistMangrove,2,100,45
21.0,20.5,0.78,Americas,MFrenchG,mfrenchg,232.93,3200.0,1.0,MoistMangrove,2,100,45
25.4,20.0,0.78,Americas,MFrenchG,mfrenchg,410.97,3200.0,1.0,MoistMangrove,2,100,45
32.3,24.0,0.78,Americas,MFrenchG,mfrenchg,852.03,3200.0,1.0,MoistMangrove,2,100,45
42.0,26.0,0.78,Americas,MFrenchG,mfrenchg,1543.65,3200.0,1.0,MoistMangrove,2,100,45
5.0,9.0,0.61,Americas,MFrenchG,mfrenchg,7.25,3200.0,1.0,MoistMangrove,2,100,40
5.3,8.0,0.61,Americas,MFrenchG,mfrenchg,7.89,3200.0,1.0,MoistMangrove,2,100,40
5.4,10.0,0.61,Americas,MFrenchG,mfrenchg,6.78,3200.0,1.0,MoistMangrove,2,100,40
6.0,10.9,0.61,Americas,MFrenchG,mfrenchg,11.0,3200.0,1.0,MoistMangrove,2,100,40
6.7,10.5,0.61,Americas,MFrenchG,mfrenchg,9.73,3200.0,1.0,MoistMangrove,2,100,40
7.0,11.6,0.61,Americas,MFrenchG,mfrenchg,15.16,3200.0,1.0,MoistMangrove,2,100,40
7.4,11.9,0.61,Americas,MFrenchG,mfrenchg,19.11,3200.0,1.0,MoistMangrove,2,100,40
8.1,11.2,0.61,Americas,MFrenchG,mfrenchg,22.13,3200.0,1.0,MoistMangrove,2,100,40
9.6,12.2,0.61,Americas,MFrenchG,mfrenchg,27.56,3200.0,1.0,MoistMangrove,2,100,40
9.2,11.2,0.93,Americas,MFrenchG,mfrenchg,96.56,3200.0,1.0,MoistMangrove,2,100,48
23.3,19.0,0.93,Americas,MFrenchG,mfrenchg,466.9,3200.0,1.0,MoistMangrove,2,100,48
32.0,20.0,0.93,Americas,MFrenchG,mfrenchg,1036.56,3200.0,1.0,MoistMangrove,2,100,48
6.7,8.7,0.78,Americas,MGuadel,mguadel,12.2,1800.0,1.0,MoistMangrove,4,0,45
6.9,8.3,0.78,Americas,MGuadel,mguadel,10.0,1800.0,1.0,MoistMangrove,4,0,45
8.1,9.1,0.78,Americas,MGuadel,mguadel,23.7,1800.0,1.0,MoistMangrove,4,0,45
8.7,9.9,0.78,Americas,MGuadel,mguadel,22.8,1800.0,1.0,MoistMangrove,4,0,45
9.0,9.6,0.78,Americas,MGuadel,mguadel,24.4,1800.0,1.0,MoistMangrove,4,0,45
11.7,14.7,0.78,Americas,MGuadel,mguadel,57.4,1800.0,1.0,MoistMangrove,4,0,45
13.9,12.8,0.78,Americas,MGuadel,mguadel,67.1,1800.0,1.0,MoistMangrove,4,0,45
14.3,11.4,0.78,Americas,MGuadel,mguadel,62.5,1800.0,1.0,MoistMangrove,4,0,45
15.5,13.6,0.78,Americas,MGuadel,mguadel,103.0,1800.0,1.0,MoistMangrove,4,0,45
15.9,16.3,0.78,Americas,MGuadel,mguadel,147.2,1800.0,1.0,MoistMangrove,4,0,45
18.1,14.3,0.78,Americas,MGuadel,mguadel,102.4,1800.0,1.0,MoistMangrove,4,0,45
18.8,14.1,0.78,Americas,MGuadel,mguadel,154.3,1800.0,1.0,MoistMangrove,4,0,45
20.4,15.5,0.78,Americas,MGuadel,mguadel,215.6,1800.0,1.0,MoistMangrove,4,0,45
20.8,11.6,0.78,Americas,MGuadel,mguadel,213.3,1800.0,1.0,MoistMangrove,4,0,45
23.6,18.1,0.78,Americas,MGuadel,mguadel,360.4,1800.0,1.0,MoistMangrove,4,0,45
25.0,16.6,0.78,Americas,MGuadel,mguadel,313.6,1800.0,1.0,MoistMangrove,4,0,45
26.4,16.1,0.78,Americas,MGuadel,mguadel,373.9,1800.0,1.0,MoistMangrove,4,0,45
27.2,15.2,0.78,Americas,MGuadel,mguadel,447.2,1800.0,1.0,MoistMangrove,4,0,45
27.3,16.1,0.78,Americas,MGuadel,mguadel,376.6,1800.0,1.0,MoistMangrove,4,0,45
28.1,16.2,0.78,Americas,MGuadel,mguadel,416.0,1800.0,1.0,MoistMangrove,4,0,45
40.7,15.3,0.78,Americas,MGuadel,mguadel,1145.8,1800.0,1.0,MoistMangrove,4,0,45
7.7,10.4,0.61,Americas,MGuadel,mguadel,16.6,1800.0,1.0,MoistMangrove,4,0,40
8.4,11.7,0.61,Americas,MGuadel,mguadel,26.0,1800.0,1.0,MoistMangrove,4,0,40
9.0,12.6,0.61,Americas,MGuadel,mguadel,30.3,1800.0,1.0,MoistMangrove,4,0,40
9.3,13.7,0.61,Americas,MGuadel,mguadel,34.2,1800.0,1.0,MoistMangrove,4,0,40
11.5,15.4,0.61,Americas,MGuadel,mguadel,49.4,1800.0,1.0,MoistMangrove,4,0,40
11.5,15.0,0.61,Americas,MGuadel,mguadel,48.4,1800.0,1.0,MoistMangrove,4,0,40
12.4,15.0,0.61,Americas,MGuadel,mguadel,60.4,1800.0,1.0,MoistMangrove,4,0,40
14.8,14.5,0.61,Americas,MGuadel,mguadel,86.2,1800.0,1.0,MoistMangrove,4,0,40
15.8,15.0,0.61,Americas,MGuadel,mguadel,77.1,1800.0,1.0,MoistMangrove,4,0,40
16.7,13.3,0.61,Americas,MGuadel,mguadel,133.4,1800.0,1.0,MoistMangrove,4,0,40
18.0,16.0,0.61,Americas,MGuadel,mguadel,126.6,1800.0,1.0,MoistMangrove,4,0,40
19.5,16.3,0.61,Americas,MGuadel,mguadel,183.3,1800.0,1.0,MoistMangrove,4,0,40
20.1,15.9,0.61,Americas,MGuadel,mguadel,163.5,1800.0,1.0,MoistMangrove,4,0,40
20.2,13.9,0.61,Americas,MGuadel,mguadel,206.9,1800.0,1.0,MoistMangrove,4,0,40
21.2,17.3,0.61,Americas,MGuadel,mguadel,224.1,1800.0,1.0,MoistMangrove,4,0,40
21.9,13.8,0.61,Americas,MGuadel,mguadel,199.7,1800.0,1.0,MoistMangrove,4,0,40
25.9,15.7,0.61,Americas,MGuadel,mguadel,223.4,1800.0,1.0,MoistMangrove,4,0,40
6.6,9.5,0.93,Americas,MGuadel,mguadel,21.8,1800.0,1.0,MoistMangrove,4,0,48
7.3,9.3,0.93,Americas,MGuadel,mguadel,18.6,1800.0,1.0,MoistMangrove,4,0,48
7.4,8.7,0.93,Americas,MGuadel,mguadel,22.9,1800.0,1.0,MoistMangrove,4,0,48
9.6,10.3,0.93,Americas,MGuadel,mguadel,39.6,1800.0,1.0,MoistMangrove,4,0,48
9.7,10.5,0.93,Americas,MGuadel,mguadel,60.9,1800.0,1.0,MoistMangrove,4,0,48
10.7,12.6,0.93,Americas,MGuadel,mguadel,56.0,1800.0,1.0,MoistMangrove,4,0,48
11.5,13.7,0.93,Americas,MGuadel,mguadel,78.4,1800.0,1.0,MoistMangrove,4,0,48
12.2,14.5,0.93,Americas,MGuadel,mguadel,82.6,1800.0,1.0,MoistMangrove,4,0,48
12.4,14.1,0.93,Americas,MGuadel,mguadel,124.5,1800.0,1.0,MoistMangrove,4,0,48
14.0,12.1,0.93,Americas,MGuadel,mguadel,157.7,1800.0,1.0,MoistMangrove,4,0,48
15.7,15.6,0.93,Americas,MGuadel,mguadel,172.1,1800.0,1.0,MoistMangrove,4,0,48
16.4,13.6,0.93,Americas,MGuadel,mguadel,173.1,1800.0,1.0,MoistMangrove,4,0,48
17.9,13.3,0.93,Americas,MGuadel,mguadel,188.1,1800.0,1.0,MoistMangrove,4,0,48
19.7,13.0,0.93,Americas,MGuadel,mguadel,214.0,1800.0,1.0,MoistMangrove,4,0,48
20.1,13.8,0.93,Americas,MGuadel,mguadel,276.4,1800.0,1.0,MoistMangrove,4,0,48
22.3,15.1,0.93,Americas,MGuadel,mguadel,531.5,1800.0,1.0,MoistMangrove,4,0,48
23.2,16.0,0.93,Americas,MGuadel,mguadel,353.1,1800.0,1.0,MoistMangrove,4,0,48
10.6,11.1,0.66,Asia,Moluccas,moluccas,37.3,,,,,,43
10.4,13.3,0.72,Asia,Moluccas,moluccas,65.0,,,,,,34
10.6,15.9,0.72,Asia,Moluccas,moluccas,76.4,,,,,,34
11.7,14.6,0.72,Asia,Moluccas,moluccas,106.4,,,,,,34
13.2,15.6,0.72,Asia,Moluccas,moluccas,148.2,,,,,,34
13.8,15.4,0.72,Asia,Moluccas,moluccas,157.9,,,,,,34
17.2,15.7,0.72,Asia,Moluccas,moluccas,284.4,,,,,,34
13.0,16.8,0.33,Asia,Moluccas,moluccas,60.0,,,,,,58
14.4,14.8,0.58,Asia,Moluccas,moluccas,144.5,,,,,,12
12.3,13.2,0.66,Asia,Moluccas,moluccas,76.1,,,,,,43
23.5,23.6,0.73,Asia,Moluccas,moluccas,530.6,,,,,,33
17.4,14.5,0.44,Asia,Moluccas,moluccas,118.3,,,,,,21
13.7,12.3,0.59,Asia,Moluccas,moluccas,102.1,,,,,,36
15.6,10.3,0.59,Asia,Moluccas,moluccas,115.1,,,,,,36
17.0,13.8,0.59,Asia,Moluccas,moluccas,131.2,,,,,,36
